"new_ID","ID","Name","Sex","NOC"
82826,81876,"Jagmal More","M","IND"
82438,81489,"Marco Antnio Monteiro","M","BRA"
95135,94060,"Larisa Leonidovna Petrik (-Klimenko)","F","URS"
129962,128395,"Max Carl Herman Wandrer","M","USA"
29256,28981,"Aurelia Dobre (-Mofid)","F","ROU"
68534,67734,"Fernando Lecuona Asencio","M","CUB"
7846,7769,"Jade Fernandes Barbosa","F","BRA"
117277,115870,"Kerri Allyson Strug (-Fischer)","F","USA"
46321,45861,"Erzsbet Hanti","F","HUN"
19556,19353,"Miroslav Cerar","M","YUG"
106553,105326,"Summer Elisabeth Sanders (-Henderson, -Schlopy)","F","USA"
124220,122726,"Lyudmila Ivanovna Turishcheva (-Borzova)","F","URS"
127037,125511,"Emilia Vtoiu-Li","F","ROU"
51256,50740,"Willem Peter Hubert van Blijenburgh","M","NED"
98901,97765,"Qiao Ya","F","CHN"
123466,121983,"Josef Trmal","M","TCH"
14316,14159,"Frdric Thierry Roger Frd Bousquet","M","FRA"
70144,69332,"Li Dashuang","M","CHN"
13819,13665,"Laura Bortolaso","F","ITA"
63990,63272,"Mikhail Alexandrovich Misha Koudinov","M","NZL"
72172,71348,"Eric Lpez Ros","M","CUB"
34274,33946,"Fan Di","F","CHN"
133491,131897,"Irene Karlijn Ireen Wst","F","NED"
113005,111677,"Liv Grete Skjelbreid-Poire","F","NOR"
34712,34378,"Bruce Featherston","M","AUS"
76482,75610,"Mnica Martn Cid","F","ESP"
77106,76224,"Lucien Masset","M","FRA"
68337,67539,"milie Le Pennec","F","FRA"
90403,89379,"Antonina Ordina","F","SWE"
121031,119590,"Alexandros Theofilakis","M","GRE"
24413,24174,"Yann Cucherat","M","FRA"
134956,133345,"Yu Mai-Lee","F","TPE"
86980,85981,"Hans Peter Nielsen","M","DEN"
110429,109141,"Hrant Shahinyan","M","URS"
109180,107905,"Andreas Schweizer","M","SUI"
54405,53845,"Dimitrios Janulidis","M","TCH"
76023,75154,"Vladimir Nikolayevich Markelov","M","URS"
27831,27569,"Deng Linlin","F","CHN"
131426,129842,"Marie Helene Marie-Helene Westin-stlund","F","SWE"
132016,130430,"Katarina Kati Wilhelm","F","GER"
43367,42941,"Hildegard Grill (Leeb-)","F","AUT"
110832,109531,"Shen Bao-Ni","F","TPE"
84849,83882,"Andriy Mykhailychenko","M","UKR"
618,610,"Ginko Abukawa-Chiba","F","JPN"
75677,74814,"Gabriella Marchi","F","ITA"
93914,92854,"Federica Pellegrini","F","ITA"
15147,14982,"Robert Bretscher","M","SUI"
85355,84381,"Akinori Nakayama","M","JPN"
113271,111942,"Olaf Sletten","M","NOR"
84246,83284,"mile Munhoven","M","LUX"
67279,66494,"Keith Langley","M","GBR"
72303,71479,"Martn Lpez-Zubero Purcell","M","ESP"
122189,120724,"Franco Tognini","M","ITA"
44717,44271,"Manuel Guzmn Flores","M","PUR"
122162,120697,"Svetlana Ivanova Todorova","F","BUL"
100002,98855,"Aristidis Rangavis","M","GRE"
29250,28977,"Cristina Doboan (-Ionia)","F","ROU"
121139,119693,"Nancy Lynn Thies (-Marshall)","F","USA"
88232,87220,"Danuta Krystyna Nowak-Stachow (-Wroska)","F","POL"
7188,7121,"Mara Rosa Balaguer Torres","F","ESP"
116846,115446,"Barbara Stolz (Dix-)","F","GER"
110596,109304,"Revital Sharon","F","ISR"
31570,31272,"Katsuhito Ebisawa","M","JPN"
7651,7577,"Imre Bnrvi","M","HUN"
124877,123373,"Martti Uosikkinen","M","FIN"
131798,130213,"Alfred Fred Wiedersporn","M","SAA"
27057,26800,"Marcel de Wolf","M","FRA"
12428,12294,"Axel Bloch","M","DEN"
131938,130352,"Israel Wijnschenk","M","NED"
19734,19530,"Coralie Chacon","F","FRA"
64138,63419,"Zsfia Kovcs","F","HUN"
89454,88434,"Masumi Okawa","F","JPN"
92021,90975,"Kristina Dimitrova Panayotova","F","BUL"
55571,55000,"Jo Seong-Min","M","KOR"
7035,6971,"Nataa Bajin-ljepica","F","YUG"
2443,2423,"Nancy Aldama Ruiloba","F","CUB"
102858,101678,"Danny Pinheiro Rodrigues","M","FRA"
58945,58335,"Daniel Ryan Keatings","M","GBR"
4344,4312,"Alphonse Anger","M","FRA"
20159,19950,"Philippe Chartrand","M","CAN"
134430,132826,"Rolf Harold Yelseth","M","RSA"
23062,22825,"Michelle Lenore Conway","F","CAN"
56224,55648,"Denise Jones","F","GBR"
46811,46349,"Alex Harvey","M","CAN"
67868,67077,"Rolf Lauer","M","SAA"
96046,94964,"Antonio Telsforo Tony Pieda","M","MEX"
65108,64364,"Huiberdina Krul-van der Nolk van Gogh","F","NED"
88311,87298,"Lawrence Adam Larry Nuesslein","M","USA"
106394,105167,"Francisco Demetrio Snchez Betancourd","M","VEN"
109626,108346,"Natalie Michle Seiler (-Pedrocchi)","F","SUI"
49581,49085,"Marie Margaret Hoesly","F","USA"
39892,39507,"Pierre Louis Marie Gentil","M","FRA"
63806,63093,"Janica Kosteli","F","CRO"
102500,101321,"Rowena Jane Roberts","F","GBR"
46415,45955,"Kenneth Graham Harcourt","M","GBR"
107969,106721,"Simon Schempp","M","GER"
1235,1222,"ngel Aguiar Garca","M","CUB"
96981,95884,"Gillian Jill Pollard (-Coulton, -Livingstone)","F","GBR"
2434,2414,"Chimene Mary Chemmy Alcott (-Crawford)","F","GBR"
37452,37089,"Monique Freres","F","BEL"
20800,20582,"Christian Chevalier","M","FRA"
40225,39833,"Elvire Gertosio","F","FRA"
12705,12567,"Franz Bckli","M","SUI"
16466,16283,"Zdenka Bujnkov (-Jnoov)","F","TCH"
117532,116123,"Karola Sube (-Ziesche)","F","GDR"
124126,122633,"Rebecca Naomi Tunney","F","GBR"
17793,17597,"Luigi Cambiaso","M","ITA"
122146,120681,"Mincho Stanchev Todorov","M","BUL"
29451,29175,"Yelena Vladimirovna Dolgopolova","F","RUS"
25519,25270,"Ferdinand Dani","M","TCH"
81993,81048,"Mok Un-Ju","F","PRK"
26230,25975,"Inge de Bruijn","F","NED"
52303,51767,"Mitsuka Ikeda","F","JPN"
99583,98440,"Marjorie Raistrick-Carter","F","GBR"
18454,18255,"Gustaf Eric Carlberg","M","SWE"
84946,83979,"Tetsumi Nabeya","M","JPN"
124197,122703,"Elisabeta Turcu","F","ROU"
118172,116755,"Jol Suty","M","FRA"
88012,87005,"Petter Northug, Jr.","M","NOR"
68690,67888,"Lee Gwang-Jae","M","KOR"
40203,39811,"Helena Antonette Lenie Gerrietsen (-Lens)","F","NED"
331,326,"Mohamed Abdullah","M","UAE"
87937,86931,"William Bill Norgrave","M","GBR"
116393,115004,"Daniil Steptenko","M","EST"
32443,32128,"Mohamed Sherif El-Saharty","M","EGY"
4682,4647,"Fumiko Aoki","F","JPN"
24695,24456,"Laura Cutina","F","ROU"
123729,122240,"Rene Tschernitschek","M","GER"
19410,19208,"Elena Ceampelea","F","ROU"
42240,41828,"Alina Goreac","F","ROU"
48101,47627,"Andrea Henkel (-Burke)","F","GER"
48699,48219,"Manuela Hervs Rodrguez","F","ESP"
35512,35170,"Danuta Fidusiewicz-Prusinowska","F","POL"
108469,107213,"Pierre Schmitz","M","LUX"
119157,117731,"Robert Tciulet","M","ROU"
22478,22241,"Sal Cofio Arena","M","ESP"
33300,32977,"Erik Lester Eriksson","M","SWE"
6580,6518,"Walter Bach","M","SUI"
110925,109624,"Daniel John Sherry","M","CAN"
60086,59447,"Lyuben Mikhaylov Khristov","M","BUL"
92593,91542,"Park Ji-Suk","F","KOR"
22733,22496,"Dario Alonzo Cologna","M","SUI"
116946,115544,"Robert H. Bob Stout","M","USA"
31823,31524,"Bernd Effing","M","FRG"
77594,76711,"Patrick Mattioni","M","FRA"
50208,49702,"Sylvia Honegger (-Wigger)","F","SUI"
107389,106156,"Johann Hans Sauter","M","AUT"
125377,123861,"Fulvio Valbusa","M","ITA"
69334,68530,"Antnio Arajo Leite","M","POR"
89197,88177,"Sabahattin Olago","M","TUR"
134785,133174,"You Hao","M","CHN"
25960,25706,"Kevin James Davis","M","USA"
57768,57176,"Mitsuko Kandori","F","JPN"
16191,16015,"Susan M. Buchanan (-Pierce)","F","CAN"
133025,131431,"Kathryn Florence Kathy Wong","F","HKG"
134256,132659,"Iryna Vladlenivna Yarotska","F","UKR"
49654,49155,"Lutz Hoffmann","M","GDR"
69216,68413,"Arja Vellamo Lehtinen (-Paatsalo)","F","FIN"
106647,105420,"Bergljot Sandvik-Johansen","F","NOR"
50360,49853,"Pamela Jean Hopkins (-Hardwicke)","F","GBR"
9681,9578,"Valeri Belenki","M","GER"
65431,64680,"Jean Jey Kugeler","M","LUX"
59398,58783,"Andrey Keranov","M","BUL"
118019,116603,"Kalevi Ensio Suoniemi","M","FIN"
136576,134925,"Barbara Ziba","F","POL"
3171,3142,"Maria Avelina Alvarez","F","POR"
39748,39363,"Jrgen Geiger","M","FRG"
112704,111379,"Kaili Sirge","F","EST"
107168,105936,"Toshihiko Sasano","M","JPN"
35636,35292,"Mariya Yevgenyevna Filatova (-Kurbatova)","F","URS"
132098,130511,"Silvio Wille","M","LIE"
118946,117521,"Alexandru Szilaghi","M","ROU"
98757,97627,"Nevenka Pukarevi","F","YUG"
81472,80531,"Hanako Miura","F","JPN"
97832,96718,"Ricardo Prado","M","BRA"
73249,72419,"Dov Lupi","M","ISR"
135410,133789,"Stella Heorhivna Zakharova (-Khlus)","F","URS"
19966,19759,"Chang Hui-Chien","F","TPE"
46123,45663,"Rainer Hanschke","M","GDR"
73250,72420,"Giuseppe Lupi","M","ITA"
70082,69270,"Gwynedd Lewis-Lingard","F","GBR"
58605,57998,"Sawao Kato","M","JPN"
26190,25935,"Emmanuel Hadelin de Blommaert de Soye","M","BEL"
122976,121498,"Yvonne Natalie Tousek","F","CAN"
101815,100640,"Hana n","F","TCH"
104847,103646,"Monette Simone Russo","F","AUS"
69904,69094,"Elena Leutean-Popescu (-Teodorescu)","F","ROU"
27252,26993,"Vincent Franois Marie Defrasne","M","FRA"
105160,103954,"Elvira Fuadovna Saadi","F","URS"
96111,95028,"Valentin Pntea","M","ROU"
60907,60259,"Kim Song-Il","M","PRK"
11335,11216,"Bandu Bhosle","M","IND"
102730,101551,"Jorge Flix Roche Silveira","M","CUB"
4749,4712,"Elbieta Rozalia Apostolska (-Kamiska)","F","POL"
131188,129606,"Michael Vincent Mike Wenden","M","AUS"
65335,64585,"Fritz Kuchen","M","SUI"
116817,115418,"Pavel Afanasyevich Stolbov","M","URS"
110449,109161,"Borys Anfiyanovych Shakhlin","M","URS"
136901,135239,"Khristos Zorbas","M","GRE"
78227,77334,"Dorothy Dale Elizabeth McClements (-Flansaas, -Kephart)","F","USA"
74781,73938,"Bohdan Volodymyrovych Makuts","M","URS"
63326,62629,"Hilde Koop","F","GER"
57451,56861,"Lyudmila Georgiyevna Kalinchik","F","BLR"
134394,132792,"Lyudmila Borisovna Yegorova (-Sineva)","F","URS"
51518,51001,"Terin Marie Humphrey","F","USA"
122868,121392,"Gza Tth","M","HUN"
115688,114318,"Innozenz Stangl","M","GER"
57698,57106,"Svetlana Vladimirovna Kamotskaya","F","BLR"
122858,121382,"Balzs Tth","M","HUN"
12522,12386,"Constanze Blum","F","GER"
15839,15667,"Wendy Suzanne Bruce (-Martin)","F","USA"
25708,25455,"Dashzevgiin Ariunaa","F","MGL"
76611,75738,"Hermenegildo Martnez Sabido","M","ESP"
109861,108576,"Mikhail Alekseyevich Semyonov","M","BLR"
10457,10349,"Oleksandr Mykolaiovych Beresh","M","UKR"
54528,53966,"Venne Verner Jrvinen","M","FIN"
132461,130874,"Nile Wilson","M","GBR"
112217,110896,"Sam Simpson","M","AUS"
115276,113912,"Mark Andrew Spitz","M","USA"
113471,112131,"Kristina migun-Vhi","F","EST"
101966,100788,"Cathleen Roxanne Cathy Rigby (-Mason, -McCoy)","F","USA"
38344,37971,"Adrian-Francisc Gal","M","ROU"
102095,100916,"Lance Robert Ringnald","M","USA"
43790,43357,"Alfred Grtter","M","SUI"
5470,5427,"Per-Olof Arvidsson","M","SWE"
92289,91240,"Kyriaki Papanikolaou","F","GRE"
97014,95916,"Iveta Polokov","F","TCH"
46816,46354,"George Henry Harvey","M","RSA"
71553,70734,"Cesare Liverziani","M","ITA"
126226,124702,"Jacoba Adriana Cootje van Kampen-Tonneman","F","NED"
45767,45311,"Morgan Carl Hamm","M","USA"
401,394,"Irene Abel","F","GDR"
13428,13282,"Csar D. Bonoris","M","ARG"
82746,81797,"Mara Luisa Morales","F","MEX"
19022,18821,"Patrice Casimir","M","FRA"
74542,73705,"John Charles Mais","M","USA"
7516,7444,"Oana Mihaela Ban","F","ROU"
123676,122187,"Tsai Shu-Min","F","TPE"
90781,89755,"Ivan Joseph Martin Osiier","M","DEN"
88099,87089,"Franoise Nourry (-Bocq)","F","FRA"
127771,126235,"Vasil Vetsev","M","BUL"
128548,127009,"Delyana Altimirova Vodenicharova","F","BUL"
54354,53794,"Kjetil Jansrud","M","NOR"
106462,105235,"Josefa Pepita Snchez Soler","F","ESP"
24097,23858,"Alexandra Lindsay Croak","F","AUS"
36734,36378,"Claudia Marieta Fortin Pineda","F","HON"
30073,29788,"Rebecca Lauren Beckie Downie","F","GBR"
130770,129198,"Edit Weckinger-Pernyi (Vsrhelyi-)","F","HUN"
32872,32552,"Kornelia Ender (-Matthes, -Grummt)","F","GDR"
104664,103465,"Paul Joseph mile Rumeau","M","FRA"
46893,46429,"Kayoko Hashiguchi-Saka","F","JPN"
132671,131082,"Bo Hkan Wirhed","M","SWE"
44166,43730,"Jean Francois Guillou","M","FRA"
95239,94162,"Milanko Petrovi","M","SRB"
80733,79808,"Elisaveta Mileva","F","BUL"
115280,113916,"Theresa Hope Spivey (-Sheeley, -Coburn)","F","USA"
66410,65634,"Jana Labkov (-Valachov)","F","TCH"
91184,90151,"Eszter vry","F","HUN"
111311,110000,"Aleksandr Aleksandrovich Shostak","M","BLR"
49841,49338,"Valentyna Mykhailivna Holenkova","F","UKR"
6852,6790,"Mihai Florin Bagiu","M","USA"
109676,108392,"Suzuko Seki","F","JPN"
65180,64436,"Gennady Vladimirovich Krysin","M","URS"
84634,83670,"Yvonne Musik","F","GER"
79562,78658,"Rogelio Mendoza Rojas","M","MEX"
109868,108583,"Kseniya Andreyevna Semyonova","F","RUS"
18629,18430,"Stphan Malcolm Caron","M","FRA"
110200,108914,"Veronica Servente Tealdy","F","ITA"
51013,50499,"Gustav Agustin Hrub","M","TCH"
133467,131873,"Daniel Wunderlin","M","SUI"
118122,116705,"Kenneth Wes Suter","M","USA"
42761,42343,"Roberto Granados","M","GUA"
62925,62236,"Jaroslav Kollinger","M","TCH"
26451,26196,"Adrianus Egbert Willem Arie de Jong","M","NED"
61399,60739,"Doris Ann Kirkman (-Cannon)","F","USA"
9520,9419,"Holger Behrendt","M","GDR"
40390,39996,"Mircea Gheorghiu","M","ROU"
33736,33412,"Barbara Halina Eustachiewicz-Przygoda (-Kowal)","F","POL"
10374,10267,"Carl Richard Benyon","M","GBR"
72684,71859,"Georgi Borislavov Lozanov","M","BUL"
74862,74014,"Anton Malej","M","YUG"
16096,15923,"Godelieve Brys","F","BEL"
97565,96452,"Annette Potempa","F","GER"
127220,125692,"Jana Vejrkov","F","TCH"
81815,80871,"Gyz Mogyorossy","M","HUN"
129760,128194,"Asser Rafael Wallenius","M","FIN"
25213,24971,"Gail Marion Daley (-Bakker)","F","CAN"
9283,9187,"Walter Beck","M","SUI"
84410,83448,"Sofiya Ivanovna Muratova (Poduzdova-)","F","URS"
114246,112895,"Jorge S. Soler","M","ARG"
58190,57593,"Maude Astrid Karln","F","SWE"
403,396,"Katja Abel","F","GER"
113823,112478,"Drahomra Smolkov","F","TCH"
68245,67447,"Larisa Yevgenyevna Lazutina (Ptitsyna-)","F","RUS"
43696,43266,"Paul Grubenthal","M","AUT"
17541,17345,"Ivan aklec","M","YUG"
93818,92760,"Arnd Peiffer","M","GER"
47720,47250,"Ivan Heimschild","M","SVK"
97646,96533,"ric Claude Jacques Poujade","M","FRA"
15166,15000,"Marine Grace Brevet","F","FRA"
131535,129950,"Hannah Kate Whelan","F","GBR"
121418,119970,"Arne Thomsen","M","DEN"
46030,45571,"Halvard Hanevold","M","NOR"
82849,81899,"Lon Ernest Moreaux","M","FRA"
82536,81587,"Richard Montpetit","M","CAN"
48103,47629,"Manuela Henkel","F","GER"
14334,14177,"Patrick Boutet","M","FRA"
70159,69347,"Li Ge","M","CHN"
81710,80768,"Noriko Mochizuki","F","JPN"
88550,87537,"Lindsay Nylund","M","AUS"
28959,28693,"Roger Dion","M","CAN"
2355,2336,"Angela Alberti","F","ITA"
68803,68001,"Lee Jeong-Sik","M","KOR"
51026,50510,"Vladyslav Volodymyrovych Hryko","M","UKR"
101569,100398,"Lusa Parente Ribeiro de Carvalho","F","BRA"
73065,72235,"Sergio Luna","M","ECU"
4365,4333,"Matteo Angioletti","M","ITA"
79833,78929,"Sidney Louis Walter Merlin","M","GBR"
42261,41849,"Elisabeth Grgl","F","AUT"
100368,99218,"Marcus Ravenswaaij","M","NED"
34160,33832,"Jakov Fak","M","SLO"
79223,78322,"Otto Meixner","M","AUT"
36722,36366,"Miroslav Forte","M","YUG"
845,836,"Platt Adams","M","USA"
38729,38352,"Franois Lucien Gangloff","M","FRA"
92145,91097,"Karl Pannos","M","AUT"
7229,7161,"Bernadett Balzs","F","HUN"
91843,90798,"Wilfried Pallhuber","M","ITA"
127060,125534,"Vilhelm Vilho Vauhkonen","M","FIN"
44412,43971,"Guo Linyao","M","CHN"
132382,130795,"Blaine Carew Wilson","M","USA"
135134,133522,"Olga Vyacheslavovna Yurkina","F","BLR"
24374,24135,"Szilveszter Csollny","M","HUN"
43327,42903,"Anca Grigora (-Mihilescu)","F","ROU"
117424,116015,"August Sturm","M","AUT"
114854,113497,"Las da Silva Souza","F","BRA"
63076,62383,"Ivan Kondev","M","BUL"
21146,20925,"Cho Hun","M","PRK"
13981,13826,"Mihai Botez","M","ROU"
26357,26102,"Francis Shane de Freitas","M","BAR"
70793,69979,"Lin Li","F","CHN"
130139,128572,"Wang Tiantian","F","CHN"
92914,91861,"Mirela Ana Paca","F","ROU"
73182,72352,"Anna Marie Lundqvist-Bjrk","F","SWE"
126268,124744,"Laura Antoinette van Leeuwen","F","NED"
95308,94231,"Gta Elisabeth Pettersson (-Frisk)","F","SWE"
108443,107188,"Christine Schmitt (-Dressel)","F","GDR"
96793,95700,"Anna Pohludkov","F","TCH"
112924,111598,"Nadezhda Valeryevna Skardino","F","BLR"
119789,118359,"Yusuke Tanaka","M","JPN"
5966,5913,"Nadine Audin (-Bredillet)","F","FRA"
95081,94009,"Vratislav Petrek","M","TCH"
130359,128791,"E. W. Warren","M","GBR"
64927,64186,"Ivona Krmelov (-Lakomy)","F","TCH"
99822,98675,"Francisco Ramis","M","PUR"
42508,42092,"David Munro Gourlay","M","AUS"
109672,108388,"Zuzana Sekerov","F","SVK"
55656,55084,"Finn Gustav Johannesson","M","SWE"
89869,88847,"Anna-Carin Helena Cecilia Olofsson-Zidek","F","SWE"
71477,70658,"Liu Xianying","F","CHN"
83383,82430,"Walter Minger","M","FRG"
131085,129505,"Gabriele Weller","F","GER"
25057,24815,"Timothy Patrick Tim Daggett","M","USA"
55022,54456,"Alexander Viggo Jensen","M","DEN"
46448,45987,"Margaret Harding","F","PUR"
58082,57487,"Mariya Karashka","F","BUL"
12757,12619,"Robert Bob Bodley","M","RSA"
70223,69411,"Li Jing","M","CHN"
95407,94330,"Hans Pfann","M","GER"
38907,38528,"Carlos Garca Martnez","M","CUB"
119774,118344,"Rie Tanaka","F","JPN"
18143,17947,"Vctor Cano Segura","M","ESP"
8093,8015,"Marian Emma Barone (Twining-)","F","USA"
8192,8114,"Francisco Carlos Barretto Jnior","M","BRA"
73852,73017,"Eugen Mack","M","SUI"
68417,67618,"Teotan Lebedev (-Luik)","M","RUS"
51008,50494,"Lucie Hrstkov","F","CZE"
47756,47286,"Reino Mikael Heino","M","FIN"
136205,134562,"Zhang Xia","F","CHN"
17417,17221,"Anton Cadar","M","ROU"
130720,129150,"Peter Weber","M","GDR"
113334,111999,"Karen Slowing-Aceituno","F","GUA"
60586,59938,"Kim Han-Sol","M","KOR"
21870,21637,"Dragutin Drago Ciotti","M","YUG"
41917,41510,"Fabin Gonzlez Vidal","M","ESP"
104946,103744,"Hana Rikov (-Vorlkov)","F","TCH"
69932,69121,"Lise Annique Leveille","F","CAN"
21738,21506,"Grzegorz Ciastek","M","POL"
133385,131791,"Wu Jiani","F","CHN"
10358,10251,"Jos Bento Lpez","M","ESP"
97363,96253,"Uta Poreceanu-Schlandt","F","ROU"
31865,31566,"Mrta Egervri (-Magyar)","F","HUN"
46867,46404,"Takako Hasegawa","F","JPN"
123254,121771,"Nataliya Trefilova","F","URS"
44285,43847,"Erzsbet Gulys-Kteles","F","HUN"
7763,7687,"Lszl Baranyai","M","HUN"
103370,102187,"Susan Sue Rolph","F","GBR"
44098,43662,"Savino Guglielmetti","M","ITA"
60949,60301,"Kim Un-Jong","F","PRK"
107037,105806,"Istvn Srkny","M","HUN"
22784,22547,"Marie-Angline Colson","F","FRA"
9325,9227,"Astrid Beckers","F","FRG"
115433,114067,"Martin Tine rot","M","YUG"
122009,120548,"Yury Yevlampiyevich Titov","M","URS"
90129,89107,"Brandon O'Neill","M","CAN"
137134,135465,"Pirmin Zurbriggen","M","SUI"
97540,96428,"Krzysztof Potaczek","M","POL"
34614,34282,"Maurice Faure","M","FRA"
45026,44575,"Kelly Louise Hackman","F","GBR"
25867,25613,"Cissy Davies (-Sanders)","F","GBR"
9927,9822,"Vladimir Timofeyevich Belyakov","M","URS"
16778,16590,"Dan Burinc","M","ROU"
103763,102573,"Ernst Oscar Rosell","M","SWE"
89826,88804,"Sakari Eino Elias Olkkonen","M","FIN"
12462,12327,"Vanja Hedvig Desideria Blomberg (-Webjrn)","F","SWE"
19385,19183,"Robert Caymaris","M","FRA"
53348,52801,"Ivan Yanev Ivanov","M","BUL"
93177,92121,"Robert Patterson","M","RSA"
7562,7490,"gnes Bnfai","F","HUN"
48416,47938,"Gottfried Hermann","M","AUT"
132737,131148,"Grayna Witkowska","F","POL"
65822,65060,"Courtney Anne Kupets (-Carter)","F","USA"
14361,14204,"Antonius Hubertus Maria Antoine Bouwens","M","NED"
83655,82701,"Willi Moy","M","FRA"
91226,90189,"Friedrich Friedel Overwien","M","GER"
122502,121031,"Tong Fei","M","CHN"
84314,83352,"Melissa Munro","F","AUS"
82379,81431,"Liliane Montagne","F","FRA"
95348,94271,"Kerrin Ruland Karen Petty (-Nilsson)","F","USA"
6099,6045,"Jalo Urho Autonen","M","FIN"
111542,110225,"Pando Sidov","M","BUL"
120883,119445,"Paul Texier","M","FRA"
7719,7645,"Ronald S. Ron Barak","M","USA"
68372,67574,"Bruna Kuroiwa Yamamoto Leal","F","BRA"
132178,130591,"Emma Louise Williams","F","GBR"
51884,51361,"Hwang Bo-Sil","F","PRK"
117827,116413,"Christoph Sumann","M","AUT"
132523,130936,"Walter Winans","M","USA"
9652,9550,"Aleksandr Gennadyevich Belanovsky","M","BLR"
33111,32790,"Hubert Erang","M","LUX"
73072,72242,"Dimitar Lunchev","M","BUL"
81202,80270,"Hanna Mirhorodska","F","UKR"
92754,91703,"T. B. Parkinson","M","GBR"
46283,45823,"Vesa Juhani Hanski","M","FIN"
63706,62996,"Klemen Kosi","M","SLO"
39725,39340,"Andr Gegout (-Firasse)","M","FRA"
29850,29571,"Antnio dos Santos","M","POR"
114100,112754,"Kazuko Sogabe","F","JPN"
116059,114681,"Sreten Stefanovi","M","YUG"
21272,21049,"Choi Myong-Hui","F","PRK"
17973,17777,"Ricardo Campo Galindo","M","ESP"
57782,57190,"Akitomo Kaneko","M","JPN"
101250,100082,"Anke Reschwamm-Schulze","F","GER"
45189,44737,"Uno Adolf Hggman (-Tuomela)","M","FIN"
78233,77340,"Brett McClure","M","USA"
85493,84519,"Nataliya Viktorovna Naranovich","F","BLR"
40978,40584,"Sylvie Giry-Rousset","F","FRA"
131077,129497,"Pierre Polo Welfring","M","LUX"
17,17,"Paavo Johannes Aaltonen","M","FIN"
22807,22570,"Nadia Elena Comneci (-Conner)","F","ROU"
102385,101206,"Philippe Sebastien Rizzo","M","AUS"
115058,113700,"Saltirka Parvanova Spasova-Tarpova","F","BUL"
96742,95650,"Nevenka Poganik","F","YUG"
26484,26229,"Jolle De Keukeleire","F","BEL"
47016,46552,"Yoshiaki Hatakeda","M","JPN"
137029,135363,"Angelo Zucca","M","ITA"
120887,119449,"Texier II","M","FRA"
11878,11749,"Stefani Bisbikou","F","GRE"
63441,62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)","F","URS"
50191,49685,"Valeriy Volodymyrovych Honcharov","M","UKR"
34740,34404,"Sergey Fedorchenko","M","KAZ"
15944,15771,"Marie Laure Louise Graldine Brunet","F","FRA"
102062,100884,"Bohumila imnov (-etkov)","F","TCH"
30321,30033,"Abel Driggs Santos","M","CUB"
51836,51314,"Ralph Hutton","M","CAN"
8426,8346,"Joanna Danuta Bartosz (-Bronarska)","F","POL"
114774,113417,"Gabriela Soukalov (-Koukalov)","F","CZE"
63506,62803,"Peter Martin Kormann","M","USA"
99807,98660,"Mara Teresa Ramrez Gmez","F","MEX"
49590,49094,"Lukas Hofer","M","ITA"
117253,115846,"Lori Gail Strong (-Ballard)","F","CAN"
124269,122773,"Frank Conway Turner","M","GBR"
132439,130852,"Kellie Wilson","F","AUS"
70304,69492,"Li Song-Sob","M","PRK"
116134,114755,"Anna Stein","F","FRG"
42996,42577,"Georgy Olegovich Grebenkov","M","RUS"
8430,8350,"Daniela Brtov (-Breckov)","F","TCH"
38840,38461,"Rita Jean Garay Massey","F","PUR"
3270,3241,"Mohamed Aly","M","EGY"
78163,77270,"Stephen Wayne McCain","M","USA"
126698,125174,"Aagje Vanwalleghem","F","BEL"
61854,61190,"Dorota Monika Klencz (-Szymura)","F","POL"
32473,32157,"Selim El-Sayed","M","UAR"
103338,102155,"Jenny Marie Rolland","F","FRA"
70951,70137,"Stig Lennart Lindewall","M","SWE"
120679,119242,"Einari Allan Tersvirta","M","FIN"
39186,38804,"Emin Nadirovich Garibov","M","RUS"
119605,118177,"Anamaria Ana Tmrjan","F","ROU"
125376,123860,"Luis Valbuena Garca","M","ESP"
73971,73136,"John McWilliams MacReady","M","USA"
24332,24093,"Lszl Cseh, Jr.","M","HUN"
113387,112049,"Greta Small","F","AUS"
107343,106111,"Anita auerov","F","TCH"
29760,29483,"Emese Drfler-Antal","F","AUT"
63688,62978,"Antonina Vladimirovna Koshel","F","URS"
6741,6679,"Raymond Badin","M","FRA"
113604,112259,"George Warren Smith","M","CAN"
8713,8630,"Kerry Battersby (-Agg)","F","AUS"
91297,90260,"Chihiro Oyagi","F","JPN"
70479,69666,"Hugo Georg Licher","M","NED"
102229,101050,"Viljo Eino Ville Ritola (Koukkari-)","M","FIN"
87555,86551,"Maila Sinikka Nisula (-Soikkeli)","F","FIN"
116102,114723,"Marie-Luise Marlies Stegemann (-Burkat-)","F","FRG"
43225,42801,"Edwin Greutmann","M","SUI"
98724,97595,"Heather Mary Purnell","F","CAN"
37473,37110,"Sidney A. Sid Freudenstein","M","USA"
74903,74053,"Andreja Mali","F","SLO"
8380,8301,"Terence J. Terry Bartlett","M","GBR"
125051,123543,"Darya Sergeyevna Usanova","F","KAZ"
1014,1003,"Lena Annika Adomat","F","SWE"
81696,80754,"Dominique Helena Moceanu (-Canales)","F","USA"
132093,130506,"Deborah Ann Debra Willcox","F","USA"
24482,24243,"Aurore Cuinet-Jan","F","FRA"
113238,111910,"Eveline Slavici","F","ROU"
